referrer,views_total,views_unique
github.com,61,25
Google,26,14
chatgpt.com,9,4
inmap.run,5,3
yandex.ru,4,2
Bing,2,2
DuckDuckGo,1,1
notebooks.githubusercontent.com,1,1
pkg.go.dev,1,1
