time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,1.0,1.0,42,9
2024-11-22 00:00:00+00:00,4.0,2.0,21,7
2024-11-24 00:00:00+00:00,1.0,1.0,41,5
2024-11-25 00:00:00+00:00,,,24,12
2024-11-26 00:00:00+00:00,,,20,11
2024-11-27 00:00:00+00:00,,,6,4
2024-11-28 00:00:00+00:00,4.0,1.0,11,5
2024-11-29 00:00:00+00:00,,,15,2
2024-11-30 00:00:00+00:00,2.0,1.0,6,1
2024-12-01 00:00:00+00:00,,,55,2
2024-12-02 00:00:00+00:00,7.0,3.0,10,5
2024-12-03 00:00:00+00:00,,,19,7
2024-12-04 00:00:00+00:00,,,5,5
