referrer,views_total,views_unique
inmap.run,54,12
Google,34,4
github.com,16,5
spatialmodel.com,8,3
pkg.go.dev,7,3
pnas.org,3,1
chat.openai.com,2,1
statics.teams.cdn.office.net,2,1
