url_path,views_total,views_unique
/spatialmodel/inmap/releases,85,20
/spatialmodel/inmap,72,27
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,31,7
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,19,6
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,8,4
/spatialmodel/inmap/tree/master/.github,8,3
/spatialmodel/inmap/releases/tag/v1.9.0,7,5
/spatialmodel/inmap/commits,7,2
/spatialmodel/inmap/tree/master/cmd/inmap,7,2
/spatialmodel/inmap/releases/tag/v1.9.6,6,3
