url_path,views_total,views_unique
/spatialmodel/inmap,57,37
/spatialmodel/inmap/releases,52,21
/spatialmodel/inmap/releases/tag/v1.9.6,17,10
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,15,9
/spatialmodel/inmap/tree/master,14,5
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,12,6
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,8,2
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,8,2
/spatialmodel/inmap/tree/master/cmd/inmap,7,6
/spatialmodel/inmap/tree/master/emissions,6,5
