referrer,views_total,views_unique
pkg.go.dev,81,3
inmap.run,74,17
mail.google.com,66,1
Google,56,13
Bing,27,1
caces.us,21,5
github.com,19,5
spatialmodel.com,3,2
opensustain.tech,2,2
pnas.org,1,1
