time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-29 00:00:00+00:00,6.0,6.0,40,10
2023-11-30 00:00:00+00:00,4.0,4.0,22,10
2023-12-01 00:00:00+00:00,9.0,9.0,10,3
2023-12-02 00:00:00+00:00,3.0,3.0,6,3
2023-12-03 00:00:00+00:00,1.0,1.0,5,4
2023-12-04 00:00:00+00:00,4.0,4.0,48,11
2023-12-05 00:00:00+00:00,2.0,2.0,90,13
2023-12-06 00:00:00+00:00,3.0,3.0,20,11
2023-12-07 00:00:00+00:00,3.0,3.0,16,9
2023-12-08 00:00:00+00:00,2.0,2.0,66,15
2023-12-09 00:00:00+00:00,3.0,3.0,8,2
2023-12-10 00:00:00+00:00,2.0,2.0,8,2
2023-12-11 00:00:00+00:00,5.0,4.0,18,4
2023-12-12 00:00:00+00:00,,,12,4
