referrer,views_total,views_unique
pkg.go.dev,143,7
inmap.run,132,15
Google,66,18
spatialmodel.com,43,9
Bing,23,2
github.com,14,6
notebooks.githubusercontent.com,8,2
m.sowai.cn,2,1
groups.google.com,2,1
yandex.ru,2,1
