referrer,views_total,views_unique
inmap.run,50,11
Google,32,15
spatialmodel.com,14,5
pkg.go.dev,11,5
Bing,6,2
github.com,4,3
caces.us,2,2
app-eu.whitesourcesoftware.com,2,1
statics.teams.cdn.office.net,1,1
