referrer,views_total,views_unique
inmap.run,37,8
spatialmodel.com,25,4
Google,14,5
one.opensora.de,5,2
chatgpt.com,3,2
Bing,2,1
DuckDuckGo,1,1
claude.ai,1,1
github.com,1,1
link.zhihu.com,1,1
