referrer,views_total,views_unique
inmap.run,32,7
Google,19,4
pkg.go.dev,13,2
pnas.org,11,1
github.com,7,1
groups.google.com,4,2
yandex.kz,2,1
spatialmodel.com,2,1
Yahoo,1,1
yandex.ru,1,1
