time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-05 00:00:00+00:00,2,2,120.0,9.0
2024-04-06 00:00:00+00:00,2,2,,
2024-04-07 00:00:00+00:00,2,2,21.0,4.0
2024-04-08 00:00:00+00:00,2,2,65.0,9.0
2024-04-09 00:00:00+00:00,4,4,57.0,7.0
2024-04-10 00:00:00+00:00,4,4,28.0,10.0
2024-04-11 00:00:00+00:00,4,3,32.0,11.0
2024-04-12 00:00:00+00:00,4,4,20.0,9.0
2024-04-13 00:00:00+00:00,2,2,34.0,6.0
2024-04-14 00:00:00+00:00,2,2,76.0,11.0
2024-04-15 00:00:00+00:00,9,4,65.0,6.0
2024-04-16 00:00:00+00:00,2,2,83.0,10.0
2024-04-17 00:00:00+00:00,2,2,6.0,5.0
2024-04-18 00:00:00+00:00,1,1,36.0,11.0
