referrer,views_total,views_unique
inmap.run,163,32
Google,131,33
pkg.go.dev,28,8
github.com,10,5
spatialmodel.com,8,4
notebooks.githubusercontent.com,8,3
docs.google.com,6,2
groups.google.com,5,2
pnas.org,4,2
caces.us,2,1
