referrer,views_total,views_unique
Google,57,17
inmap.run,38,7
github.com,26,4
notebooks.githubusercontent.com,19,3
pkg.go.dev,19,1
chatgpt.com,4,2
pnas.org,2,1
Bing,1,1
groups.google.com,1,1
