url_path,views_total,views_unique
/spatialmodel/inmap,73,38
/spatialmodel/inmap/releases,37,16
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,26,9
/spatialmodel/inmap/blob/master/docs/emissions.md,19,8
/spatialmodel/inmap/tree/master/cmd/inmap,15,7
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,15,6
/spatialmodel/inmap/tree/master/emissions/aep,12,2
/spatialmodel/inmap/tree/v1.9.6,12,1
/spatialmodel/inmap/tree/master/cmd,10,4
/spatialmodel/inmap/tree/master/emissions,10,3
