time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-20 00:00:00+00:00,56,25,5,5
2026-04-21 00:00:00+00:00,70,26,26,12
2026-04-22 00:00:00+00:00,67,27,18,7
2026-04-23 00:00:00+00:00,111,34,12,5
2026-04-24 00:00:00+00:00,67,25,15,8
2026-04-25 00:00:00+00:00,38,16,4,3
2026-04-26 00:00:00+00:00,25,8,10,5
2026-04-27 00:00:00+00:00,23,10,30,7
2026-04-28 00:00:00+00:00,14,7,22,10
2026-04-29 00:00:00+00:00,34,13,28,11
2026-04-30 00:00:00+00:00,21,7,23,11
2026-05-01 00:00:00+00:00,34,8,8,3
2026-05-02 00:00:00+00:00,15,5,0,0
2026-05-03 00:00:00+00:00,26,11,32,3
