time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-13 00:00:00+00:00,67,45,8,6
2023-03-14 00:00:00+00:00,105,59,40,7
2023-03-15 00:00:00+00:00,76,54,54,7
2023-03-16 00:00:00+00:00,162,84,35,10
2023-03-17 00:00:00+00:00,113,64,40,11
2023-03-18 00:00:00+00:00,28,25,12,3
2023-03-19 00:00:00+00:00,1,1,5,5
2023-03-20 00:00:00+00:00,2,2,27,7
2023-03-21 00:00:00+00:00,1,1,52,11
2023-03-22 00:00:00+00:00,13,12,11,10
2023-03-23 00:00:00+00:00,66,46,26,8
2023-03-24 00:00:00+00:00,66,42,12,8
2023-03-25 00:00:00+00:00,126,69,3,3
2023-03-26 00:00:00+00:00,85,53,6,4
