referrer,views_total,views_unique
inmap.run,53,14
Google,43,13
github.com,33,8
spatialmodel.com,11,6
pkg.go.dev,9,4
zenodo.org,2,2
groups.google.com,2,1
caces.us,1,1
saas-eu.whitesourcesoftware.com,1,1
