url_path,views_total,views_unique
/spatialmodel/inmap,100,48
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,62,5
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,50,6
/spatialmodel/inmap/releases,45,16
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,25,4
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,24,4
/spatialmodel/inmap/tree/master/website,11,3
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,10,5
/spatialmodel/inmap/blob/master/README.md,9,3
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,8,3
