time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-04 00:00:00+00:00,1,1,6,4
2023-08-05 00:00:00+00:00,2,2,2,1
2023-08-06 00:00:00+00:00,2,2,4,1
2023-08-07 00:00:00+00:00,2,2,54,6
2023-08-08 00:00:00+00:00,3,3,93,6
2023-08-09 00:00:00+00:00,4,4,33,11
2023-08-10 00:00:00+00:00,1,1,103,7
2023-08-11 00:00:00+00:00,1,1,33,6
2023-08-12 00:00:00+00:00,1,1,7,2
2023-08-13 00:00:00+00:00,71,42,2,1
2023-08-14 00:00:00+00:00,25,20,15,6
2023-08-15 00:00:00+00:00,1,1,58,7
2023-08-16 00:00:00+00:00,1,1,40,7
2023-08-17 00:00:00+00:00,1,1,77,17
