referrer,views_total,views_unique
Google,37,17
inmap.run,23,11
spatialmodel.com,11,4
pkg.go.dev,7,3
Bing,6,2
github.com,3,3
caces.us,2,2
app-eu.whitesourcesoftware.com,2,1
statics.teams.cdn.office.net,1,1
