referrer,views_total,views_unique
inmap.run,179,14
Google,131,25
zenodo.org,20,3
notebooks.githubusercontent.com,18,3
docs.google.com,13,1
spatialmodel.com,12,2
github.com,7,4
Bing,6,1
groups.google.com,5,3
saas.whitesourcesoftware.com,5,1
