referrer,views_total,views_unique
pkg.go.dev,159,8
Google,101,17
inmap.run,94,13
mail.google.com,65,1
spatialmodel.com,42,8
github.com,14,7
caces.us,10,2
Bing,10,2
notebooks.githubusercontent.com,6,1
yandex.ru,3,2
