referrer,views_total,views_unique
pkg.go.dev,75,5
inmap.run,74,16
mail.google.com,66,1
Google,64,12
Bing,27,1
caces.us,24,5
github.com,24,5
spatialmodel.com,8,2
opensustain.tech,2,2
groups.google.com,2,2
