referrer,views_total,views_unique
Google,56,19
inmap.run,56,10
chatgpt.com,13,2
Bing,6,2
zenodo.org,5,1
spatialmodel.com,4,2
github.com,3,2
groups.google.com,2,2
DuckDuckGo,2,1
pkg.go.dev,1,1
