referrer,views_total,views_unique
Google,104,22
inmap.run,60,14
pkg.go.dev,22,4
github.com,7,5
groups.google.com,4,3
spatialmodel.com,4,2
cncap.org.cn,2,1
Bing,1,1
zenodo.org,1,1
