referrer,views_total,views_unique
spatialmodel.com,71,4
Google,50,15
inmap.run,44,8
pkg.go.dev,18,2
Bing,16,2
groups.google.com,12,2
googlehnzyc.azurewebsites.net,4,1
caces.us,3,1
statics.teams.cdn.office.net,3,1
github.com,2,2
