time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-10 00:00:00+00:00,2,2,8,5
2025-03-11 00:00:00+00:00,5,3,21,7
2025-03-12 00:00:00+00:00,3,2,9,6
2025-03-13 00:00:00+00:00,4,2,2,2
2025-03-14 00:00:00+00:00,1,1,12,5
2025-03-15 00:00:00+00:00,5,3,1,1
2025-03-16 00:00:00+00:00,5,3,28,3
2025-03-17 00:00:00+00:00,1,1,17,3
2025-03-18 00:00:00+00:00,4,3,43,11
2025-03-19 00:00:00+00:00,8,5,99,10
2025-03-20 00:00:00+00:00,1,1,46,6
2025-03-21 00:00:00+00:00,5,3,53,7
2025-03-22 00:00:00+00:00,1,1,6,2
2025-03-23 00:00:00+00:00,3,3,20,1
