referrer,views_total,views_unique
inmap.run,41,10
Google,37,6
spatialmodel.com,8,3
github.com,5,4
pnas.org,3,1
statics.teams.cdn.office.net,2,1
chat.openai.com,2,1
pkg.go.dev,1,1
in.search.yahoo.com,1,1
