referrer,views_total,views_unique
inmap.run,47,8
github.com,39,9
Google,21,14
pkg.go.dev,17,3
DuckDuckGo,2,2
yandex.ru,2,1
ecosia.org,1,1
notebooks.githubusercontent.com,1,1
