time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-08 00:00:00+00:00,4.0,4.0,39,7
2023-10-09 00:00:00+00:00,11.0,6.0,26,7
2023-10-10 00:00:00+00:00,7.0,3.0,27,10
2023-10-11 00:00:00+00:00,3.0,2.0,125,12
2023-10-12 00:00:00+00:00,6.0,4.0,75,18
2023-10-13 00:00:00+00:00,1.0,1.0,203,13
2023-10-14 00:00:00+00:00,1.0,1.0,3,3
2023-10-15 00:00:00+00:00,1.0,1.0,48,6
2023-10-16 00:00:00+00:00,3.0,3.0,35,10
2023-10-17 00:00:00+00:00,2.0,2.0,65,10
2023-10-18 00:00:00+00:00,1.0,1.0,39,8
2023-10-19 00:00:00+00:00,2.0,2.0,38,9
2023-10-20 00:00:00+00:00,8.0,6.0,88,10
2023-10-21 00:00:00+00:00,,,66,5
