referrer,views_total,views_unique
Google,45,15
pkg.go.dev,37,4
inmap.run,12,6
chatgpt.com,5,2
gemini.google.com,5,1
notebooks.githubusercontent.com,3,1
spatialmodel.com,2,2
Bing,2,2
chat.qwen.ai,2,1
zenodo.org,2,1
