referrer,views_total,views_unique
Google,126,22
inmap.run,97,17
pkg.go.dev,69,3
spatialmodel.com,20,4
notebooks.githubusercontent.com,16,2
docs.google.com,13,1
github.com,11,6
groups.google.com,10,6
saas.whitesourcesoftware.com,5,1
Bing,5,1
