time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-28 00:00:00+00:00,6,3,27,4
2024-05-29 00:00:00+00:00,6,3,7,3
2024-05-30 00:00:00+00:00,6,3,18,4
2024-05-31 00:00:00+00:00,8,3,30,3
2024-06-01 00:00:00+00:00,2,2,6,4
2024-06-02 00:00:00+00:00,14,5,2,2
2024-06-03 00:00:00+00:00,21,6,8,5
2024-06-04 00:00:00+00:00,17,5,59,7
2024-06-05 00:00:00+00:00,9,5,135,9
2024-06-06 00:00:00+00:00,4,4,95,10
2024-06-07 00:00:00+00:00,6,3,42,3
2024-06-08 00:00:00+00:00,8,4,19,2
2024-06-09 00:00:00+00:00,6,3,33,5
2024-06-10 00:00:00+00:00,1,1,24,2
