time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-26 00:00:00+00:00,2.0,1.0,53.0,3.0
2025-01-27 00:00:00+00:00,4.0,2.0,11.0,5.0
2025-01-28 00:00:00+00:00,1.0,1.0,16.0,6.0
2025-01-29 00:00:00+00:00,,,99.0,10.0
2025-01-30 00:00:00+00:00,3.0,3.0,21.0,4.0
2025-01-31 00:00:00+00:00,9.0,4.0,52.0,8.0
2025-02-01 00:00:00+00:00,7.0,3.0,,
2025-02-02 00:00:00+00:00,3.0,2.0,2.0,2.0
2025-02-03 00:00:00+00:00,2.0,2.0,11.0,7.0
2025-02-04 00:00:00+00:00,4.0,2.0,16.0,11.0
2025-02-05 00:00:00+00:00,5.0,2.0,41.0,10.0
2025-02-06 00:00:00+00:00,5.0,3.0,16.0,5.0
2025-02-07 00:00:00+00:00,7.0,3.0,15.0,6.0
2025-02-08 00:00:00+00:00,,,1.0,1.0
