referrer,views_total,views_unique
Google,46,18
pkg.go.dev,26,4
inmap.run,16,7
chatgpt.com,7,3
gemini.google.com,5,1
github.com,3,2
Bing,2,2
zenodo.org,2,1
chat.qwen.ai,2,1
spatialmodel.com,1,1
