referrer,views_total,views_unique
Google,110,14
spatialmodel.com,36,7
zenodo.org,34,2
inmap.run,24,5
pkg.go.dev,22,4
github.com,10,7
Bing,4,2
groups.google.com,3,2
caces.us,1,1
