time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-24 00:00:00+00:00,12,7,7,5
2026-02-25 00:00:00+00:00,6,6,8,3
2026-02-26 00:00:00+00:00,22,13,22,7
2026-02-27 00:00:00+00:00,14,6,12,7
2026-02-28 00:00:00+00:00,18,7,4,2
2026-03-01 00:00:00+00:00,11,6,9,5
2026-03-02 00:00:00+00:00,7,4,37,10
2026-03-03 00:00:00+00:00,1,1,29,7
2026-03-04 00:00:00+00:00,7,3,70,13
2026-03-05 00:00:00+00:00,15,6,16,6
2026-03-06 00:00:00+00:00,2,2,19,7
2026-03-07 00:00:00+00:00,8,5,19,5
2026-03-08 00:00:00+00:00,11,7,25,4
2026-03-09 00:00:00+00:00,7,7,12,6
