time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-29 00:00:00+00:00,1,1,77.0,3.0
2023-12-30 00:00:00+00:00,1,1,,
2023-12-31 00:00:00+00:00,1,1,2.0,2.0
2024-01-01 00:00:00+00:00,3,3,23.0,4.0
2024-01-02 00:00:00+00:00,1,1,62.0,9.0
2024-01-03 00:00:00+00:00,3,2,23.0,7.0
2024-01-04 00:00:00+00:00,1,1,4.0,1.0
2024-01-05 00:00:00+00:00,7,2,22.0,6.0
2024-01-06 00:00:00+00:00,1,1,,
2024-01-07 00:00:00+00:00,1,1,7.0,4.0
2024-01-08 00:00:00+00:00,4,4,14.0,7.0
2024-01-09 00:00:00+00:00,4,4,30.0,9.0
2024-01-10 00:00:00+00:00,4,3,35.0,14.0
2024-01-11 00:00:00+00:00,1,1,7.0,3.0
