url_path,views_total,views_unique
/spatialmodel/inmap,120,52
/spatialmodel/inmap/releases,98,34
/spatialmodel/inmap/tree/master/cmd/inmap,31,15
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,19,15
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,17,10
/spatialmodel/inmap/tree/master/emissions,12,9
/spatialmodel/inmap/tree/master/cmd/inmap/testdata,11,8
/spatialmodel/inmap/compare/v1.9.5...v1.9.6,8,6
/spatialmodel/inmap/releases/tag/v1.9.6,8,5
/spatialmodel/inmap/tree/master/emissions/aep,8,5
