url_path,views_total,views_unique
/spatialmodel/inmap,54,33
/spatialmodel/inmap/releases,39,15
/spatialmodel/inmap/commit/47e096501212c167d5eb3fe0d0a46f13196b4f8b,17,7
/spatialmodel/inmap/commit/930232077e848b4ef9ce0306c69b08544b64c4d5,16,4
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,11,5
/spatialmodel/inmap/issues,6,4
/spatialmodel/inmap/tree/master/eval,6,4
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,6,2
/spatialmodel/inmap/actions,4,3
/spatialmodel/inmap/releases/tag/v1.9.6,4,3
