referrer,views_total,views_unique
pkg.go.dev,190,4
inmap.run,52,8
Google,39,16
spatialmodel.com,13,4
groups.google.com,8,4
caces.us,7,1
github.com,3,3
Bing,3,2
zenodo.org,2,1
cn.bing.com,2,1
