url_path,views_total,views_unique
/spatialmodel/inmap,68,42
/spatialmodel/inmap/releases,38,15
/spatialmodel/inmap/tree/master/eval,17,6
/spatialmodel/inmap/tree/master,17,5
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,8,5
/spatialmodel/inmap/releases/tag/v1.9.6,7,2
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc.md,6,5
/spatialmodel/inmap/tree/master/docs,6,3
/spatialmodel/inmap/blob/master/docs/variable_grid.md,6,2
/spatialmodel/inmap/blob/master/README.md,4,4
