referrer,views_total,views_unique
inmap.run,60,14
spatialmodel.com,48,10
Google,34,17
github.com,30,10
pkg.go.dev,13,1
caces.us,4,3
groups.google.com,4,2
zenodo.org,3,1
search.brave.com,2,1
cn.bing.com,1,1
