referrer,views_total,views_unique
Google,199,18
inmap.run,73,14
github.com,29,7
spatialmodel.com,27,2
pkg.go.dev,18,2
groups.google.com,13,1
Bing,3,2
com.google.android.gm,1,1
yandex.ru,1,1
caces.us,1,1
