referrer,views_total,views_unique
github.com,58,22
Google,36,20
inmap.run,15,9
yandex.ru,6,3
chatgpt.com,3,2
doubao.com,3,1
Bing,2,2
notebooks.githubusercontent.com,2,2
DuckDuckGo,1,1
