referrer,views_total,views_unique
inmap.run,49,13
spatialmodel.com,48,11
Google,36,17
caces.us,30,17
pkg.go.dev,17,2
github.com,7,5
groups.google.com,3,2
notebooks.githubusercontent.com,2,2
cn.bing.com,1,1
mail.google.com,1,1
