time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-27 00:00:00+00:00,1.0,1.0,20,2
2024-07-28 00:00:00+00:00,3.0,2.0,5,2
2024-07-29 00:00:00+00:00,,,67,11
2024-07-30 00:00:00+00:00,3.0,2.0,191,11
2024-07-31 00:00:00+00:00,1.0,1.0,130,10
2024-08-01 00:00:00+00:00,,,48,8
2024-08-02 00:00:00+00:00,2.0,1.0,50,4
2024-08-03 00:00:00+00:00,,,10,1
2024-08-04 00:00:00+00:00,1.0,1.0,13,4
2024-08-05 00:00:00+00:00,1.0,1.0,30,3
2024-08-06 00:00:00+00:00,1.0,1.0,83,9
2024-08-07 00:00:00+00:00,1.0,1.0,89,16
2024-08-08 00:00:00+00:00,3.0,2.0,37,9
2024-08-09 00:00:00+00:00,1.0,1.0,8,6
