url_path,views_total,views_unique
/spatialmodel/inmap,105,47
/spatialmodel/inmap/releases,86,25
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,42,10
/spatialmodel/inmap/tree/v1.9.0,16,2
/spatialmodel/inmap/tree/master/eval,13,4
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,12,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,12,2
/spatialmodel/inmap/releases/tag/v1.9.6,11,5
/spatialmodel/inmap/issues,11,4
/spatialmodel/inmap/blob/master/docs/run_config.md,10,2
