time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-04 00:00:00+00:00,3.0,1.0,5,5
2024-12-05 00:00:00+00:00,2.0,1.0,43,9
2024-12-06 00:00:00+00:00,,,11,5
2024-12-07 00:00:00+00:00,2.0,2.0,7,5
2024-12-08 00:00:00+00:00,2.0,1.0,22,5
2024-12-09 00:00:00+00:00,2.0,2.0,49,10
2024-12-10 00:00:00+00:00,4.0,3.0,11,9
2024-12-11 00:00:00+00:00,7.0,4.0,37,5
2024-12-12 00:00:00+00:00,1.0,1.0,43,11
2024-12-13 00:00:00+00:00,4.0,1.0,150,10
2024-12-14 00:00:00+00:00,,,28,6
2024-12-15 00:00:00+00:00,2.0,1.0,5,2
2024-12-16 00:00:00+00:00,4.0,2.0,90,5
2024-12-17 00:00:00+00:00,,,21,9
