referrer,views_total,views_unique
inmap.run,105,14
Google,69,15
pkg.go.dev,48,5
spatialmodel.com,18,2
groups.google.com,9,5
Bing,8,3
github.com,6,6
cn.bing.com,4,1
search.brave.com,1,1
ecosia.org,1,1
