time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-21 00:00:00+00:00,1,1,66,10
2023-09-22 00:00:00+00:00,4,2,9,2
2023-09-23 00:00:00+00:00,2,2,25,2
2023-09-24 00:00:00+00:00,2,2,7,3
2023-09-25 00:00:00+00:00,2,2,43,10
2023-09-26 00:00:00+00:00,2,2,18,12
2023-09-27 00:00:00+00:00,1,1,61,8
2023-09-28 00:00:00+00:00,2,2,23,7
2023-09-29 00:00:00+00:00,1,1,4,3
2023-09-30 00:00:00+00:00,2,2,13,5
2023-10-01 00:00:00+00:00,2,2,7,3
2023-10-02 00:00:00+00:00,2,2,92,6
2023-10-03 00:00:00+00:00,2,2,172,15
2023-10-04 00:00:00+00:00,6,2,133,12
