referrer,views_total,views_unique
inmap.run,60,14
spatialmodel.com,44,8
Google,30,15
github.com,29,10
pkg.go.dev,13,1
caces.us,6,4
groups.google.com,4,2
zenodo.org,3,1
search.brave.com,2,1
cn.bing.com,1,1
