referrer,views_total,views_unique
inmap.run,65,12
Google,59,11
pkg.go.dev,46,3
spatialmodel.com,17,2
groups.google.com,11,5
Bing,6,2
github.com,5,5
cn.bing.com,3,1
search.brave.com,1,1
notebooks.githubusercontent.com,1,1
