referrer,views_total,views_unique
inmap.run,107,25
Google,70,25
github.com,19,4
spatialmodel.com,14,6
groups.google.com,7,3
pnas.org,4,2
docs.google.com,4,1
pkg.go.dev,3,2
cn.bing.com,3,1
report.opensustain.tech,1,1
