referrer,views_total,views_unique
Google,67,25
inmap.run,52,12
spatialmodel.com,47,14
caces.us,31,17
pkg.go.dev,17,2
notebooks.githubusercontent.com,7,2
DuckDuckGo,7,1
github.com,6,4
groups.google.com,3,2
mail.google.com,1,1
