url_path,views_total,views_unique
/spatialmodel/inmap,71,43
/spatialmodel/inmap/releases,43,18
/spatialmodel/inmap/issues,26,7
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,23,11
/spatialmodel/inmap/pulls,9,4
/spatialmodel/inmap/tree/master,9,1
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,7,2
/spatialmodel/inmap/issues/8,6,3
/spatialmodel/inmap/blob/master/README.md,4,3
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_example.ipynb,4,2
