referrer,views_total,views_unique
inmap.run,277,18
Google,125,24
github.com,77,8
pkg.go.dev,15,2
spatialmodel.com,5,2
notebooks.githubusercontent.com,4,2
Bing,1,1
groups.google.com,1,1
