referrer,views_total,views_unique
inmap.run,55,11
spatialmodel.com,36,7
Google,33,19
github.com,27,9
caces.us,7,4
pkg.go.dev,5,1
groups.google.com,4,2
zenodo.org,3,1
search.brave.com,2,1
notebooks.githubusercontent.com,1,1
