url_path,views_total,views_unique
/spatialmodel/inmap,88,37
/spatialmodel/inmap/releases,74,23
/spatialmodel/inmap/releases/tag/v1.9.6,19,9
/spatialmodel/inmap/tree/master/cmd/inmap,17,7
/spatialmodel/inmap/blob/master/cmd/inmap/configExample.toml,16,6
/spatialmodel/inmap/blob/master/eval/nei2005Config.toml,13,7
/spatialmodel/inmap/issues,13,4
/spatialmodel/inmap/blob/master/website/static/blog/2019-04-20-sr/sr_util.py,11,6
/spatialmodel/inmap/blob/master/docs/cmd/inmap.md,11,4
/spatialmodel/inmap/blob/v1.3/inmap/configExample.toml,11,2
