time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-06 00:00:00+00:00,10.0,7.0,4,3
2025-11-07 00:00:00+00:00,7.0,7.0,15,6
2025-11-08 00:00:00+00:00,9.0,8.0,7,5
2025-11-09 00:00:00+00:00,8.0,5.0,2,2
2025-11-10 00:00:00+00:00,7.0,6.0,20,10
2025-11-11 00:00:00+00:00,23.0,7.0,32,6
2025-11-12 00:00:00+00:00,11.0,6.0,34,9
2025-11-13 00:00:00+00:00,15.0,10.0,6,6
2025-11-14 00:00:00+00:00,5.0,5.0,24,12
2025-11-15 00:00:00+00:00,5.0,3.0,2,2
2025-11-16 00:00:00+00:00,2.0,2.0,25,3
2025-11-17 00:00:00+00:00,13.0,10.0,44,8
2025-11-18 00:00:00+00:00,4.0,4.0,28,7
2025-11-19 00:00:00+00:00,,,27,10
