referrer,views_total,views_unique
Google,47,25
inmap.run,38,12
spatialmodel.com,11,8
github.com,10,6
pnas.org,10,1
pkg.go.dev,6,2
caces.us,4,2
groups.google.com,2,2
notebooks.githubusercontent.com,1,1
