referrer,views_total,views_unique
inmap.run,94,15
pkg.go.dev,80,6
Bing,58,1
Google,36,10
github.com,26,9
spatialmodel.com,20,10
word-view.officeapps.live.com,19,1
Baidu,17,1
caces.us,12,3
groups.google.com,10,1
