url_path,views_total,views_unique
/spatialmodel/inmap,50,33
/spatialmodel/inmap/releases,32,14
/spatialmodel/inmap/releases/tag/v1.9.6,9,8
/spatialmodel/inmap/blob/master/website/static/blog/2022-12-15-tutorial/sr_example.ipynb,7,6
/spatialmodel/inmap/blob/master/docs/cmd/inmap_preproc.md,6,4
/spatialmodel/inmap/tree/master/emissions,5,3
/spatialmodel/inmap/tree/master/cmd,4,3
/spatialmodel/inmap/tree/master,3,3
/spatialmodel/inmap/blob/v1.6.1/README.md,3,2
/spatialmodel/inmap/tree/master/cmd/inmap,3,2
